month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-78-365,America/Los_Angeles,CA-321,32.419
2018-05,0002,2-39-78-365,America/Los_Angeles,CA-321,452.83655585424344
2018-06,0002,2-39-78-365,America/Los_Angeles,CA-321,489.6413521505366
2018-07,0002,2-39-78-365,America/Los_Angeles,CA-321,713.7930749701306
2018-08,0002,2-39-78-365,America/Los_Angeles,CA-321,482.86636977299855
2018-09,0002,2-39-78-365,America/Los_Angeles,CA-321,533.066012246104
2018-10,2,2-39-78-365,America/Los_Angeles,CA-321,392.411460573464
2018-10,0002,2-39-78-365,America/Los_Angeles,CA-321,90.3342607526829
2018-11,0002,2-39-78-365,America/Los_Angeles,CA-321,176.45739187574193
2018-12,0002,2-39-78-365,America/Los_Angeles,CA-321,140.00799999999998
2019-01,0002,2-39-78-365,America/Los_Angeles,CA-321,242.323
2019-02,0002,2-39-78-365,America/Los_Angeles,CA-321,210.525
2019-03,0002,2-39-78-365,America/Los_Angeles,CA-321,214.65
2019-04,0002,2-39-78-365,America/Los_Angeles,CA-321,70.419
