month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-78-360,America/Los_Angeles,CA-322,36.391
2018-05,0002,2-39-78-360,America/Los_Angeles,CA-322,274.7717491039288
2018-06,0002,2-39-78-360,America/Los_Angeles,CA-322,346.1942523894849
2018-07,0002,2-39-78-360,America/Los_Angeles,CA-322,390.4365821386042
2018-08,0002,2-39-78-360,America/Los_Angeles,CA-322,466.9959253285541
2018-09,0002,2-39-78-360,America/Los_Angeles,CA-322,351.69599163681414
2018-10,0002,2-39-78-360,America/Los_Angeles,CA-322,451.82589157707156
2018-11,0002,2-39-78-360,America/Los_Angeles,CA-322,177.74021296295635
2018-12,0002,2-39-78-360,America/Los_Angeles,CA-322,131.708
2019-01,0002,2-39-78-360,America/Los_Angeles,CA-322,145.6148509557939
2019-02,0002,2-39-78-360,America/Los_Angeles,CA-322,229.0148189964149
2019-03,0002,2-39-78-360,America/Los_Angeles,CA-322,189.10152837514883
2019-04,0002,2-39-78-360,America/Los_Angeles,CA-322,23.771
