month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-138-566,America/Los_Angeles,CA-512,13.016
2018-05,0002,2-39-138-566,America/Los_Angeles,CA-512,348.5306625
2018-06,0002,2-39-138-566,America/Los_Angeles,CA-512,194.534
2018-07,0002,2-39-138-566,America/Los_Angeles,CA-512,65.487
2018-08,0002,2-39-138-566,America/Los_Angeles,CA-512,105.131
2018-09,0002,2-39-138-566,America/Los_Angeles,CA-512,262.474
2018-10,2,2-39-138-566,America/Los_Angeles,CA-512,266.982
2018-10,0002,2-39-138-566,America/Los_Angeles,CA-512,11.4
2018-11,0002,2-39-138-566,America/Los_Angeles,CA-512,43.68
2018-12,0002,2-39-138-566,America/Los_Angeles,CA-512,48.042
2019-01,0002,2-39-138-566,America/Los_Angeles,CA-512,46.366
2019-02,0002,2-39-138-566,America/Los_Angeles,CA-512,11.748000000000001
2019-03,0002,2-39-138-566,America/Los_Angeles,CA-512,10.615
2019-04,0002,2-39-138-566,America/Los_Angeles,CA-512,2.254
