month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-139-28,America/Los_Angeles,CA-303,118.181
2018-05,0002,2-39-139-28,America/Los_Angeles,CA-303,666.755
2018-06,0002,2-39-139-28,America/Los_Angeles,CA-303,712.932
2018-07,0002,2-39-139-28,America/Los_Angeles,CA-303,719.8258622222222
2018-08,0002,2-39-139-28,America/Los_Angeles,CA-303,961.2760658333333
2018-09,0002,2-39-139-28,America/Los_Angeles,CA-303,982.993
2018-10,0002,2-39-139-28,America/Los_Angeles,CA-303,972.3627255555556
2018-11,0002,2-39-139-28,America/Los_Angeles,CA-303,519.454
2018-12,0002,2-39-139-28,America/Los_Angeles,CA-303,740.515
2019-01,0002,2-39-139-28,America/Los_Angeles,CA-303,617.22
2019-02,0002,2-39-139-28,America/Los_Angeles,CA-303,358.612
2019-03,0002,2-39-139-28,America/Los_Angeles,CA-303,720.304
2019-04,0002,2-39-139-28,America/Los_Angeles,CA-303,178.88400000000001
