month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-79-380,America/Los_Angeles,CA-489,77.761
2018-05,0002,2-39-79-380,America/Los_Angeles,CA-489,436.284
2018-06,0002,2-39-79-380,America/Los_Angeles,CA-489,513.474
2018-07,0002,2-39-79-380,America/Los_Angeles,CA-489,536.481
2018-08,0002,2-39-79-380,America/Los_Angeles,CA-489,529.2734261111111
2018-09,0002,2-39-79-380,America/Los_Angeles,CA-489,431.496
2018-10,2,2-39-79-380,America/Los_Angeles,CA-489,464.549
2018-10,0002,2-39-79-380,America/Los_Angeles,CA-489,70.752
2018-11,0002,2-39-79-380,America/Los_Angeles,CA-489,317.467
2018-12,0002,2-39-79-380,America/Los_Angeles,CA-489,275.229
2019-01,0002,2-39-79-380,America/Los_Angeles,CA-489,476.93
2019-02,0002,2-39-79-380,America/Los_Angeles,CA-489,273.343
2019-03,0002,2-39-79-380,America/Los_Angeles,CA-489,161.227
2019-04,0002,2-39-79-380,America/Los_Angeles,CA-489,56.986000000000004
