month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-123-23,America/Los_Angeles,CA-313,92.407
2018-05,0002,2-39-123-23,America/Los_Angeles,CA-313,382.524
2018-06,0002,2-39-123-23,America/Los_Angeles,CA-313,491.981
2018-07,0002,2-39-123-23,America/Los_Angeles,CA-313,395.9593513888889
2018-08,0002,2-39-123-23,America/Los_Angeles,CA-313,666.8387452777778
2018-09,0002,2-39-123-23,America/Los_Angeles,CA-313,548.855
2018-10,2,2-39-123-23,America/Los_Angeles,CA-313,569.4631430555555
2018-10,0002,2-39-123-23,America/Los_Angeles,CA-313,74.643
2018-11,0002,2-39-123-23,America/Los_Angeles,CA-313,268.75600000000003
2018-12,0002,2-39-123-23,America/Los_Angeles,CA-313,257.237
2019-01,0002,2-39-123-23,America/Los_Angeles,CA-313,406.536
2019-02,0002,2-39-123-23,America/Los_Angeles,CA-313,182.518
2019-03,0002,2-39-123-23,America/Los_Angeles,CA-313,288.104
2019-04,0002,2-39-123-23,America/Los_Angeles,CA-313,59.821
