month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-78-366,America/Los_Angeles,CA-323,70.83
2018-05,0002,2-39-78-366,America/Los_Angeles,CA-323,512.6245791517314
2018-06,0002,2-39-78-366,America/Los_Angeles,CA-323,437.99228882916054
2018-07,0002,2-39-78-366,America/Los_Angeles,CA-323,374.99351135005907
2018-08,0002,2-39-78-366,America/Los_Angeles,CA-323,483.625
2018-09,0002,2-39-78-366,America/Los_Angeles,CA-323,583.6145433094438
2018-10,2,2-39-78-366,America/Los_Angeles,CA-323,490.7617308841087
2018-10,0002,2-39-78-366,America/Los_Angeles,CA-323,49.704859617677485
2018-11,0002,2-39-78-366,America/Los_Angeles,CA-323,201.47359856629896
2018-12,0002,2-39-78-366,America/Los_Angeles,CA-323,163.255
2019-01,0002,2-39-78-366,America/Los_Angeles,CA-323,299.417
2019-02,0002,2-39-78-366,America/Los_Angeles,CA-323,318.155
2019-03,0002,2-39-78-366,America/Los_Angeles,CA-323,273.54353733572253
2019-04,0002,2-39-78-366,America/Los_Angeles,CA-323,106.373
