month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-05,0002,2-39-128-562,America/Los_Angeles,CA-508,86.989
2018-06,0002,2-39-128-562,America/Los_Angeles,CA-508,49.441
2018-07,0002,2-39-128-562,America/Los_Angeles,CA-508,66.607
2018-08,0002,2-39-128-562,America/Los_Angeles,CA-508,194.571
2018-09,0002,2-39-128-562,America/Los_Angeles,CA-508,169.014
2018-10,2,2-39-128-562,America/Los_Angeles,CA-508,148.71699999999998
2018-10,0002,2-39-128-562,America/Los_Angeles,CA-508,5.035
2018-11,0002,2-39-128-562,America/Los_Angeles,CA-508,41.798
2018-12,0002,2-39-128-562,America/Los_Angeles,CA-508,33.225
2019-01,0002,2-39-128-562,America/Los_Angeles,CA-508,30.977
2019-03,0002,2-39-128-562,America/Los_Angeles,CA-508,17.542
