month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-78-363,America/Los_Angeles,CA-320,27.56
2018-05,0002,2-39-78-363,America/Los_Angeles,CA-320,257.20447968936656
2018-06,0002,2-39-78-363,America/Los_Angeles,CA-320,305.5427431302266
2018-07,0002,2-39-78-363,America/Los_Angeles,CA-320,422.7633243727597
2018-08,0002,2-39-78-363,America/Los_Angeles,CA-320,389.3767392473117
2018-09,0002,2-39-78-363,America/Los_Angeles,CA-320,439.0623479689107
2018-10,0002,2-39-78-363,America/Los_Angeles,CA-320,541.064865591363
2018-11,0002,2-39-78-363,America/Los_Angeles,CA-320,239.68916487454786
2018-12,0002,2-39-78-363,America/Los_Angeles,CA-320,93.185
2019-01,0002,2-39-78-363,America/Los_Angeles,CA-320,252.24584199522099
2019-02,0002,2-39-78-363,America/Los_Angeles,CA-320,183.695
2019-03,0002,2-39-78-363,America/Los_Angeles,CA-320,145.57500000000002
2019-04,0002,2-39-78-363,America/Los_Angeles,CA-320,50.669
