month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-125-559,America/Los_Angeles,CA-505,2.272
2018-05,0002,2-39-125-559,America/Los_Angeles,CA-505,25.968
2018-06,0002,2-39-125-559,America/Los_Angeles,CA-505,49.139
2018-07,0002,2-39-125-559,America/Los_Angeles,CA-505,65.518
2018-08,0002,2-39-125-559,America/Los_Angeles,CA-505,110.638
2018-09,0002,2-39-125-559,America/Los_Angeles,CA-505,138.886
2018-10,0002,2-39-125-559,America/Los_Angeles,CA-505,130.9230836111111
2018-11,0002,2-39-125-559,America/Los_Angeles,CA-505,0.975
2018-12,0002,2-39-125-559,America/Los_Angeles,CA-505,10.991
2019-03,0002,2-39-125-559,America/Los_Angeles,CA-505,18.577
