month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-90-440,America/Los_Angeles,CA-500,37.299
2018-05,0002,2-39-90-440,America/Los_Angeles,CA-500,297.082
2018-06,0002,2-39-90-440,America/Los_Angeles,CA-500,244.68
2018-07,0002,2-39-90-440,America/Los_Angeles,CA-500,234.151
2018-08,0002,2-39-90-440,America/Los_Angeles,CA-500,242.387
2018-09,0002,2-39-90-440,America/Los_Angeles,CA-500,225.207
2018-10,2,2-39-90-440,America/Los_Angeles,CA-500,226.379
2018-10,0002,2-39-90-440,America/Los_Angeles,CA-500,50.419999999999995
2018-11,0002,2-39-90-440,America/Los_Angeles,CA-500,198.824
2018-12,0002,2-39-90-440,America/Los_Angeles,CA-500,180.794
2019-01,0002,2-39-90-440,America/Los_Angeles,CA-500,99.413
2019-02,0002,2-39-90-440,America/Los_Angeles,CA-500,109.703
2019-03,0002,2-39-90-440,America/Los_Angeles,CA-500,108.843
2019-04,0002,2-39-90-440,America/Los_Angeles,CA-500,32.036
