month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-88-24,America/Los_Angeles,CA-314,100.299
2018-05,0002,2-39-88-24,America/Los_Angeles,CA-314,444.819
2018-06,0002,2-39-88-24,America/Los_Angeles,CA-314,341.786
2018-07,0002,2-39-88-24,America/Los_Angeles,CA-314,437.079
2018-08,0002,2-39-88-24,America/Los_Angeles,CA-314,457.301
2018-09,0002,2-39-88-24,America/Los_Angeles,CA-314,569.999
2018-10,2,2-39-88-24,America/Los_Angeles,CA-314,400.06725861111113
2018-10,0002,2-39-88-24,America/Los_Angeles,CA-314,81.353
2018-11,0002,2-39-88-24,America/Los_Angeles,CA-314,345.663
2018-12,0002,2-39-88-24,America/Los_Angeles,CA-314,203.23899999999998
2019-01,0002,2-39-88-24,America/Los_Angeles,CA-314,107.143
2019-02,0002,2-39-88-24,America/Los_Angeles,CA-314,109.967
2019-03,0002,2-39-88-24,America/Los_Angeles,CA-314,138.127
2019-04,0002,2-39-88-24,America/Los_Angeles,CA-314,130.302
