month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-138-29,America/Los_Angeles,CA-304,79.083
2018-05,0002,2-39-138-29,America/Los_Angeles,CA-304,477.674
2018-06,0002,2-39-138-29,America/Los_Angeles,CA-304,457.272
2018-07,0002,2-39-138-29,America/Los_Angeles,CA-304,564.7284427777778
2018-08,0002,2-39-138-29,America/Los_Angeles,CA-304,651.74
2018-09,0002,2-39-138-29,America/Los_Angeles,CA-304,808.1586919444445
2018-10,0002,2-39-138-29,America/Los_Angeles,CA-304,753.0969230555555
2018-11,0002,2-39-138-29,America/Los_Angeles,CA-304,301.71299999999997
2018-12,0002,2-39-138-29,America/Los_Angeles,CA-304,308.47999999999996
2019-01,0002,2-39-138-29,America/Los_Angeles,CA-304,333.129
2019-02,0002,2-39-138-29,America/Los_Angeles,CA-304,204.43
2019-03,0002,2-39-138-29,America/Los_Angeles,CA-304,150.585
2019-04,0002,2-39-138-29,America/Los_Angeles,CA-304,36.553
