month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-131-30,America/Los_Angeles,CA-305,108.094
2018-05,0002,2-39-131-30,America/Los_Angeles,CA-305,487.92
2018-06,0002,2-39-131-30,America/Los_Angeles,CA-305,642.875
2018-07,0002,2-39-131-30,America/Los_Angeles,CA-305,649.8195575
2018-08,0002,2-39-131-30,America/Los_Angeles,CA-305,768.951
2018-09,0002,2-39-131-30,America/Los_Angeles,CA-305,755.616
2018-10,2,2-39-131-30,America/Los_Angeles,CA-305,824.436
2018-10,0002,2-39-131-30,America/Los_Angeles,CA-305,157.635
2018-11,0002,2-39-131-30,America/Los_Angeles,CA-305,525.723
2018-12,0002,2-39-131-30,America/Los_Angeles,CA-305,362.776
2019-01,0002,2-39-131-30,America/Los_Angeles,CA-305,412.897
2019-02,0002,2-39-131-30,America/Los_Angeles,CA-305,479.773
2019-03,0002,2-39-131-30,America/Los_Angeles,CA-305,417.75
2019-04,0002,2-39-131-30,America/Los_Angeles,CA-305,130.076
