month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-88-438,America/Los_Angeles,CA-502,93.229
2018-05,0002,2-39-88-438,America/Los_Angeles,CA-502,242.1
2018-06,0002,2-39-88-438,America/Los_Angeles,CA-502,236.494
2018-07,0002,2-39-88-438,America/Los_Angeles,CA-502,276.145
2018-08,0002,2-39-88-438,America/Los_Angeles,CA-502,256.749
2018-09,0002,2-39-88-438,America/Los_Angeles,CA-502,210.565
2018-10,0002,2-39-88-438,America/Los_Angeles,CA-502,279.443
2018-11,0002,2-39-88-438,America/Los_Angeles,CA-502,104.669
2018-12,0002,2-39-88-438,America/Los_Angeles,CA-502,103.06
2019-01,0002,2-39-88-438,America/Los_Angeles,CA-502,145.543
2019-02,0002,2-39-88-438,America/Los_Angeles,CA-502,183.684
2019-03,0002,2-39-88-438,America/Los_Angeles,CA-502,128.042
2019-04,0002,2-39-88-438,America/Los_Angeles,CA-502,42.692
