month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-95-444,America/Los_Angeles,CA-497,41.15101277777778
2018-05,0002,2-39-95-444,America/Los_Angeles,CA-497,254.134
2018-06,0002,2-39-95-444,America/Los_Angeles,CA-497,290.40000000000003
2018-07,0002,2-39-95-444,America/Los_Angeles,CA-497,300.189
2018-08,0002,2-39-95-444,America/Los_Angeles,CA-497,272.658
2018-09,0002,2-39-95-444,America/Los_Angeles,CA-497,229.285
2018-10,2,2-39-95-444,America/Los_Angeles,CA-497,322.711
2018-10,0002,2-39-95-444,America/Los_Angeles,CA-497,16.024
2018-11,0002,2-39-95-444,America/Los_Angeles,CA-497,182.559
2018-12,0002,2-39-95-444,America/Los_Angeles,CA-497,224.156
2019-01,0002,2-39-95-444,America/Los_Angeles,CA-497,312.082
2019-02,0002,2-39-95-444,America/Los_Angeles,CA-497,312.787
2019-03,0002,2-39-95-444,America/Los_Angeles,CA-497,196.661
2019-04,0002,2-39-95-444,America/Los_Angeles,CA-497,44.513000000000005
