month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-05,0002,2-39-139-567,America/Los_Angeles,CA-513,158.368
2018-06,0002,2-39-139-567,America/Los_Angeles,CA-513,119.251
2018-07,0002,2-39-139-567,America/Los_Angeles,CA-513,10.896
2018-08,0002,2-39-139-567,America/Los_Angeles,CA-513,122.102
2018-09,0002,2-39-139-567,America/Los_Angeles,CA-513,193.186
2018-10,0002,2-39-139-567,America/Los_Angeles,CA-513,181.66899999999998
2018-11,0002,2-39-139-567,America/Los_Angeles,CA-513,98.303
2018-12,0002,2-39-139-567,America/Los_Angeles,CA-513,65.9
2019-01,0002,2-39-139-567,America/Los_Angeles,CA-513,31.335
2019-03,0002,2-39-139-567,America/Los_Angeles,CA-513,0.848
2019-04,0002,2-39-139-567,America/Los_Angeles,CA-513,8.766
