month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-90-26,America/Los_Angeles,CA-316,37.69
2018-05,0002,2-39-90-26,America/Los_Angeles,CA-316,272.084
2018-06,0002,2-39-90-26,America/Los_Angeles,CA-316,334.052
2018-07,0002,2-39-90-26,America/Los_Angeles,CA-316,487.064
2018-08,0002,2-39-90-26,America/Los_Angeles,CA-316,338.182
2018-09,0002,2-39-90-26,America/Los_Angeles,CA-316,303.252
2018-10,2,2-39-90-26,America/Los_Angeles,CA-316,384.4901483333333
2018-10,0002,2-39-90-26,America/Los_Angeles,CA-316,89.844
2018-11,0002,2-39-90-26,America/Los_Angeles,CA-316,287.546
2018-12,0002,2-39-90-26,America/Los_Angeles,CA-316,107.155
2019-01,0002,2-39-90-26,America/Los_Angeles,CA-316,153.48
2019-02,0002,2-39-90-26,America/Los_Angeles,CA-316,159.088
2019-03,0002,2-39-90-26,America/Los_Angeles,CA-316,136.372
2019-04,0002,2-39-90-26,America/Los_Angeles,CA-316,77.128
