month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-05,0002,2-39-129-17,America/Los_Angeles,CA-307,530.476
2018-06,0002,2-39-129-17,America/Los_Angeles,CA-307,599.272
2018-07,0002,2-39-129-17,America/Los_Angeles,CA-307,576.128
2018-08,0002,2-39-129-17,America/Los_Angeles,CA-307,607.937
2018-09,0002,2-39-129-17,America/Los_Angeles,CA-307,735.987
2018-10,0002,2-39-129-17,America/Los_Angeles,CA-307,882.1926344444445
2018-11,0002,2-39-129-17,America/Los_Angeles,CA-307,532.491
2018-12,0002,2-39-129-17,America/Los_Angeles,CA-307,281.071
2019-01,0002,2-39-129-17,America/Los_Angeles,CA-307,385.269
2019-02,0002,2-39-129-17,America/Los_Angeles,CA-307,285.981
2019-03,0002,2-39-129-17,America/Los_Angeles,CA-307,374.85
2019-04,0002,2-39-129-17,America/Los_Angeles,CA-307,123.95700000000001
