month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-92-442,America/Los_Angeles,CA-498,36.121
2018-05,0002,2-39-92-442,America/Los_Angeles,CA-498,276.0
2018-06,0002,2-39-92-442,America/Los_Angeles,CA-498,265.345
2018-07,0002,2-39-92-442,America/Los_Angeles,CA-498,456.19100000000003
2018-08,0002,2-39-92-442,America/Los_Angeles,CA-498,395.74778694444444
2018-09,0002,2-39-92-442,America/Los_Angeles,CA-498,227.266
2018-10,0002,2-39-92-442,America/Los_Angeles,CA-498,198.99599999999998
2018-11,0002,2-39-92-442,America/Los_Angeles,CA-498,278.112
2018-12,0002,2-39-92-442,America/Los_Angeles,CA-498,189.463
2019-01,0002,2-39-92-442,America/Los_Angeles,CA-498,408.538
2019-02,0002,2-39-92-442,America/Los_Angeles,CA-498,496.242
2019-03,0002,2-39-92-442,America/Los_Angeles,CA-498,485.304
2019-04,0002,2-39-92-442,America/Los_Angeles,CA-498,135.219
