month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-126-20,America/Los_Angeles,CA-310,45.707
2018-05,0002,2-39-126-20,America/Los_Angeles,CA-310,209.345
2018-06,0002,2-39-126-20,America/Los_Angeles,CA-310,274.391
2018-07,0002,2-39-126-20,America/Los_Angeles,CA-310,391.808
2018-08,0002,2-39-126-20,America/Los_Angeles,CA-310,532.459
2018-09,0002,2-39-126-20,America/Los_Angeles,CA-310,610.488
2018-10,0002,2-39-126-20,America/Los_Angeles,CA-310,607.422
2018-11,0002,2-39-126-20,America/Los_Angeles,CA-310,132.141
2018-12,0002,2-39-126-20,America/Los_Angeles,CA-310,70.495
2019-01,0002,2-39-126-20,America/Los_Angeles,CA-310,53.831
2019-02,0002,2-39-126-20,America/Los_Angeles,CA-310,76.501
2019-03,0002,2-39-126-20,America/Los_Angeles,CA-310,84.51
2019-04,0002,2-39-126-20,America/Los_Angeles,CA-310,13.433
