month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-78-367,America/Los_Angeles,CA-494,79.249
2018-05,0002,2-39-78-367,America/Los_Angeles,CA-494,323.21743279569836
2018-06,0002,2-39-78-367,America/Los_Angeles,CA-494,166.24452598565844
2018-07,0002,2-39-78-367,America/Los_Angeles,CA-494,313.721
2018-08,0002,2-39-78-367,America/Los_Angeles,CA-494,360.529
2018-09,0002,2-39-78-367,America/Los_Angeles,CA-494,272.5510579450331
2018-10,2,2-39-78-367,America/Los_Angeles,CA-494,267.47532407405794
2018-10,0002,2-39-78-367,America/Los_Angeles,CA-494,42.52063470728072
2018-11,0002,2-39-78-367,America/Los_Angeles,CA-494,219.64990292711963
2018-12,0002,2-39-78-367,America/Los_Angeles,CA-494,80.824
2019-01,0002,2-39-78-367,America/Los_Angeles,CA-494,198.97
2019-02,0002,2-39-78-367,America/Los_Angeles,CA-494,156.629
2019-03,0002,2-39-78-367,America/Los_Angeles,CA-494,134.57903614097887
2019-04,0002,2-39-78-367,America/Los_Angeles,CA-494,43.549
