month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-04,0002,2-39-89-439,America/Los_Angeles,CA-501,39.239000000000004
2018-05,0002,2-39-89-439,America/Los_Angeles,CA-501,314.587
2018-06,0002,2-39-89-439,America/Los_Angeles,CA-501,226.938
2018-07,0002,2-39-89-439,America/Los_Angeles,CA-501,281.628
2018-08,0002,2-39-89-439,America/Los_Angeles,CA-501,329.009
2018-09,0002,2-39-89-439,America/Los_Angeles,CA-501,230.66849888888888
2018-10,2,2-39-89-439,America/Los_Angeles,CA-501,272.1442583333333
2018-10,0002,2-39-89-439,America/Los_Angeles,CA-501,28.302
2018-11,0002,2-39-89-439,America/Los_Angeles,CA-501,214.534
2018-12,0002,2-39-89-439,America/Los_Angeles,CA-501,68.80199999999999
2019-01,0002,2-39-89-439,America/Los_Angeles,CA-501,79.60300000000001
2019-02,0002,2-39-89-439,America/Los_Angeles,CA-501,69.77
2019-03,0002,2-39-89-439,America/Los_Angeles,CA-501,110.66699999999999
2019-04,0002,2-39-89-439,America/Los_Angeles,CA-501,31.407000000000004
