month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-179-809,America/Los_Angeles,AG-3F27,231.329
2018-10,0001,1-1-179-809,America/Los_Angeles,AG-3F27,388.4018638888889
2018-11,0001,1-1-179-809,America/Los_Angeles,AG-3F27,221.876
2018-12,0001,1-1-179-809,America/Los_Angeles,AG-3F27,374.207
2019-01,0001,1-1-179-809,America/Los_Angeles,AG-3F27,411.89099999999996
2019-02,0001,1-1-179-809,America/Los_Angeles,AG-3F27,452.478
2019-03,0001,1-1-179-809,America/Los_Angeles,AG-3F27,393.693
2019-04,0001,1-1-179-809,America/Los_Angeles,AG-3F27,395.185
2019-05,0001,1-1-179-809,America/Los_Angeles,AG-3F27,485.453
2019-06,0001,1-1-179-809,America/Los_Angeles,AG-3F27,451.867
2019-07,0001,1-1-179-809,America/Los_Angeles,AG-3F27,438.9944786111111
2019-08,0001,1-1-179-809,America/Los_Angeles,AG-3F27,519.498
