month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-194-822,America/Los_Angeles,AG-1F12,218.81
2018-10,0001,1-1-194-822,America/Los_Angeles,AG-1F12,515.1132086111111
2018-11,0001,1-1-194-822,America/Los_Angeles,AG-1F12,506.187
2018-12,0001,1-1-194-822,America/Los_Angeles,AG-1F12,295.816
2019-01,0001,1-1-194-822,America/Los_Angeles,AG-1F12,616.106
2019-02,0001,1-1-194-822,America/Los_Angeles,AG-1F12,382.179
2019-03,0001,1-1-194-822,America/Los_Angeles,AG-1F12,342.845
2019-04,0001,1-1-194-822,America/Los_Angeles,AG-1F12,495.332
2019-05,0001,1-1-194-822,America/Los_Angeles,AG-1F12,706.236
2019-06,0001,1-1-194-822,America/Los_Angeles,AG-1F12,535.753
2019-07,0001,1-1-194-822,America/Los_Angeles,AG-1F12,656.09732
2019-08,0001,1-1-194-822,America/Los_Angeles,AG-1F12,442.48199999999997
