month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-194-821,America/Los_Angeles,AG-1F13,190.75799999999998
2018-10,0001,1-1-194-821,America/Los_Angeles,AG-1F13,443.53
2018-11,0001,1-1-194-821,America/Los_Angeles,AG-1F13,420.88300000000004
2018-12,0001,1-1-194-821,America/Los_Angeles,AG-1F13,370.57
2019-01,0001,1-1-194-821,America/Los_Angeles,AG-1F13,523.548
2019-02,0001,1-1-194-821,America/Los_Angeles,AG-1F13,458.523
2019-03,0001,1-1-194-821,America/Los_Angeles,AG-1F13,429.053
2019-04,0001,1-1-194-821,America/Los_Angeles,AG-1F13,449.94
2019-05,0001,1-1-194-821,America/Los_Angeles,AG-1F13,520.288
2019-06,0001,1-1-194-821,America/Los_Angeles,AG-1F13,413.247
2019-07,0001,1-1-194-821,America/Los_Angeles,AG-1F13,421.40861222222225
2019-08,0001,1-1-194-821,America/Los_Angeles,AG-1F13,439.812
2019-09,0001,1-1-194-821,America/Los_Angeles,AG-1F13,7.371
