month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-179-790,America/Los_Angeles,AG-3F19,187.675
2018-10,0001,1-1-179-790,America/Los_Angeles,AG-3F19,332.3302180555556
2018-11,0001,1-1-179-790,America/Los_Angeles,AG-3F19,407.83
2018-12,0001,1-1-179-790,America/Los_Angeles,AG-3F19,265.365
2019-01,0001,1-1-179-790,America/Los_Angeles,AG-3F19,421.961
2019-02,0001,1-1-179-790,America/Los_Angeles,AG-3F19,353.84000000000003
2019-03,0001,1-1-179-790,America/Los_Angeles,AG-3F19,451.398
2019-04,0001,1-1-179-790,America/Los_Angeles,AG-3F19,465.809
2019-05,0001,1-1-179-790,America/Los_Angeles,AG-3F19,325.52
2019-06,0001,1-1-179-790,America/Los_Angeles,AG-3F19,330.51
2019-07,0001,1-1-179-790,America/Los_Angeles,AG-3F19,397.515
2019-08,0001,1-1-179-790,America/Los_Angeles,AG-3F19,247.224
