month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-179-794,America/Los_Angeles,AG-3F20,177.396
2018-10,0001,1-1-179-794,America/Los_Angeles,AG-3F20,334.16365333333334
2018-11,0001,1-1-179-794,America/Los_Angeles,AG-3F20,216.251
2018-12,0001,1-1-179-794,America/Los_Angeles,AG-3F20,208.698
2019-01,0001,1-1-179-794,America/Los_Angeles,AG-3F20,402.394
2019-02,0001,1-1-179-794,America/Los_Angeles,AG-3F20,288.596
2019-03,0001,1-1-179-794,America/Los_Angeles,AG-3F20,341.325
2019-04,0001,1-1-179-794,America/Los_Angeles,AG-3F20,292.187
2019-05,0001,1-1-179-794,America/Los_Angeles,AG-3F20,397.384
2019-06,0001,1-1-179-794,America/Los_Angeles,AG-3F20,352.67461333333335
2019-07,0001,1-1-179-794,America/Los_Angeles,AG-3F20,248.595
2019-08,0001,1-1-179-794,America/Los_Angeles,AG-3F20,352.312
