month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-179-781,America/Los_Angeles,AG-3F31,179.522
2018-10,0001,1-1-179-781,America/Los_Angeles,AG-3F31,247.73396916666667
2018-11,0001,1-1-179-781,America/Los_Angeles,AG-3F31,259.46299999999997
2018-12,0001,1-1-179-781,America/Los_Angeles,AG-3F31,224.591
2019-01,0001,1-1-179-781,America/Los_Angeles,AG-3F31,324.131
2019-02,0001,1-1-179-781,America/Los_Angeles,AG-3F31,273.669
2019-03,0001,1-1-179-781,America/Los_Angeles,AG-3F31,322.473
2019-04,0001,1-1-179-781,America/Los_Angeles,AG-3F31,362.572
2019-05,0001,1-1-179-781,America/Los_Angeles,AG-3F31,291.584
2019-06,0001,1-1-179-781,America/Los_Angeles,AG-3F31,362.128
2019-07,0001,1-1-179-781,America/Los_Angeles,AG-3F31,446.143
2019-08,0001,1-1-179-781,America/Los_Angeles,AG-3F31,429.471
