month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-179-777,America/Los_Angeles,AG-3F28,185.793
2018-10,0001,1-1-179-777,America/Los_Angeles,AG-3F28,315.4437463888889
2018-11,0001,1-1-179-777,America/Los_Angeles,AG-3F28,391.707
2018-12,0001,1-1-179-777,America/Los_Angeles,AG-3F28,193.271
2019-01,0001,1-1-179-777,America/Los_Angeles,AG-3F28,409.586
2019-02,0001,1-1-179-777,America/Los_Angeles,AG-3F28,348.275
2019-03,0001,1-1-179-777,America/Los_Angeles,AG-3F28,423.412
2019-04,0001,1-1-179-777,America/Los_Angeles,AG-3F28,560.381
2019-05,0001,1-1-179-777,America/Los_Angeles,AG-3F28,305.647
2019-06,0001,1-1-179-777,America/Los_Angeles,AG-3F28,384.366
2019-07,0001,1-1-179-777,America/Los_Angeles,AG-3F28,390.93542138888887
2019-08,0001,1-1-179-777,America/Los_Angeles,AG-3F28,298.8
