month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-191-803,America/Los_Angeles,AG-4F49,222.637
2018-10,0001,1-1-191-803,America/Los_Angeles,AG-4F49,340.19788361111114
2018-11,0001,1-1-191-803,America/Los_Angeles,AG-4F49,346.714
2018-12,0001,1-1-191-803,America/Los_Angeles,AG-4F49,234.421
2019-01,0001,1-1-191-803,America/Los_Angeles,AG-4F49,501.578
2019-02,0001,1-1-191-803,America/Los_Angeles,AG-4F49,455.863
2019-03,0001,1-1-191-803,America/Los_Angeles,AG-4F49,390.092
2019-04,0001,1-1-191-803,America/Los_Angeles,AG-4F49,484.195
2019-05,0001,1-1-191-803,America/Los_Angeles,AG-4F49,527.83
2019-06,0001,1-1-191-803,America/Los_Angeles,AG-4F49,426.121
2019-07,0001,1-1-191-803,America/Los_Angeles,AG-4F49,354.0467988888889
2019-08,0001,1-1-191-803,America/Los_Angeles,AG-4F49,600.6097675
