month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-178-823,America/Los_Angeles,AG-1F08,236.19899999999998
2018-10,0001,1-1-178-823,America/Los_Angeles,AG-1F08,505.098
2018-11,0001,1-1-178-823,America/Los_Angeles,AG-1F08,389.762
2018-12,0001,1-1-178-823,America/Los_Angeles,AG-1F08,366.905
2019-01,0001,1-1-178-823,America/Los_Angeles,AG-1F08,440.823
2019-02,0001,1-1-178-823,America/Los_Angeles,AG-1F08,403.555
2019-03,0001,1-1-178-823,America/Los_Angeles,AG-1F08,588.068
2019-04,0001,1-1-178-823,America/Los_Angeles,AG-1F08,503.028
2019-05,0001,1-1-178-823,America/Los_Angeles,AG-1F08,511.9772438888889
2019-06,0001,1-1-178-823,America/Los_Angeles,AG-1F08,568.1696227777778
2019-07,0001,1-1-178-823,America/Los_Angeles,AG-1F08,464.3192344444445
2019-08,0001,1-1-178-823,America/Los_Angeles,AG-1F08,729.829
2019-09,0001,1-1-178-823,America/Los_Angeles,AG-1F08,63.537
