month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-191-806,America/Los_Angeles,AG-4F41,120.01
2018-10,0001,1-1-191-806,America/Los_Angeles,AG-4F41,267.67180194444444
2018-11,0001,1-1-191-806,America/Los_Angeles,AG-4F41,295.09
2018-12,0001,1-1-191-806,America/Los_Angeles,AG-4F41,171.91
2019-01,0001,1-1-191-806,America/Los_Angeles,AG-4F41,301.78
2019-02,0001,1-1-191-806,America/Los_Angeles,AG-4F41,249.822
2019-03,0001,1-1-191-806,America/Los_Angeles,AG-4F41,341.632
2019-04,0001,1-1-191-806,America/Los_Angeles,AG-4F41,371.983
2019-05,0001,1-1-191-806,America/Los_Angeles,AG-4F41,303.644
2019-06,0001,1-1-191-806,America/Los_Angeles,AG-4F41,373.387
2019-07,0001,1-1-191-806,America/Los_Angeles,AG-4F41,363.423
2019-08,0001,1-1-191-806,America/Los_Angeles,AG-4F41,342.401
