month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-191-811,America/Los_Angeles,AG-4F42,131.702
2018-10,0001,1-1-191-811,America/Los_Angeles,AG-4F42,330.074
2018-11,0001,1-1-191-811,America/Los_Angeles,AG-4F42,314.073
2018-12,0001,1-1-191-811,America/Los_Angeles,AG-4F42,253.237
2019-01,0001,1-1-191-811,America/Los_Angeles,AG-4F42,477.246
2019-02,0001,1-1-191-811,America/Los_Angeles,AG-4F42,356.398
2019-03,0001,1-1-191-811,America/Los_Angeles,AG-4F42,357.06399999999996
2019-04,0001,1-1-191-811,America/Los_Angeles,AG-4F42,469.329
2019-05,0001,1-1-191-811,America/Los_Angeles,AG-4F42,472.625
2019-06,0001,1-1-191-811,America/Los_Angeles,AG-4F42,522.572
2019-07,0001,1-1-191-811,America/Los_Angeles,AG-4F42,416.933
2019-08,0001,1-1-191-811,America/Los_Angeles,AG-4F42,436.721
