month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-179-800,America/Los_Angeles,AG-3F32,208.93200000000002
2018-10,0001,1-1-179-800,America/Los_Angeles,AG-3F32,427.5116988888889
2018-11,0001,1-1-179-800,America/Los_Angeles,AG-3F32,192.419
2018-12,0001,1-1-179-800,America/Los_Angeles,AG-3F32,425.757
2019-01,0001,1-1-179-800,America/Los_Angeles,AG-3F32,464.693
2019-02,0001,1-1-179-800,America/Los_Angeles,AG-3F32,696.063
2019-03,0001,1-1-179-800,America/Los_Angeles,AG-3F32,601.203
2019-04,0001,1-1-179-800,America/Los_Angeles,AG-3F32,500.891
2019-05,0001,1-1-179-800,America/Los_Angeles,AG-3F32,324.35699999999997
2019-06,0001,1-1-179-800,America/Los_Angeles,AG-3F32,381.164
2019-07,0001,1-1-179-800,America/Los_Angeles,AG-3F32,381.035
2019-08,0001,1-1-179-800,America/Los_Angeles,AG-3F32,466.601
