month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-191-804,America/Los_Angeles,AG-4F34,176.062
2018-10,0001,1-1-191-804,America/Los_Angeles,AG-4F34,305.33224916666666
2018-11,0001,1-1-191-804,America/Los_Angeles,AG-4F34,255.23499999999999
2018-12,0001,1-1-191-804,America/Los_Angeles,AG-4F34,191.542
2019-01,0001,1-1-191-804,America/Los_Angeles,AG-4F34,327.984
2019-02,0001,1-1-191-804,America/Los_Angeles,AG-4F34,352.62
2019-03,0001,1-1-191-804,America/Los_Angeles,AG-4F34,393.519
2019-04,0001,1-1-191-804,America/Los_Angeles,AG-4F34,477.567
2019-05,0001,1-1-191-804,America/Los_Angeles,AG-4F34,491.119
2019-06,0001,1-1-191-804,America/Los_Angeles,AG-4F34,237.716
2019-07,0001,1-1-191-804,America/Los_Angeles,AG-4F34,388.9088316666667
2019-08,0001,1-1-191-804,America/Los_Angeles,AG-4F34,408.02690722222223
