month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-179-787,America/Los_Angeles,AG-3F16,174.138
2018-10,0001,1-1-179-787,America/Los_Angeles,AG-3F16,368.67397805555555
2018-11,0001,1-1-179-787,America/Los_Angeles,AG-3F16,221.891
2018-12,0001,1-1-179-787,America/Los_Angeles,AG-3F16,207.931
2019-01,0001,1-1-179-787,America/Los_Angeles,AG-3F16,196.963
2019-02,0001,1-1-179-787,America/Los_Angeles,AG-3F16,305.801
2019-03,0001,1-1-179-787,America/Los_Angeles,AG-3F16,359.538
2019-04,0001,1-1-179-787,America/Los_Angeles,AG-3F16,236.24
2019-05,0001,1-1-179-787,America/Los_Angeles,AG-3F16,280.585
2019-06,0001,1-1-179-787,America/Los_Angeles,AG-3F16,275.585
2019-07,0001,1-1-179-787,America/Los_Angeles,AG-3F16,225.351
2019-08,0001,1-1-179-787,America/Los_Angeles,AG-3F16,311.282
