month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-193-820,America/Los_Angeles,AG-1F04,188.393
2018-10,0001,1-1-193-820,America/Los_Angeles,AG-1F04,337.46465916666665
2018-11,0001,1-1-193-820,America/Los_Angeles,AG-1F04,226.19
2018-12,0001,1-1-193-820,America/Los_Angeles,AG-1F04,212.377
2019-01,0001,1-1-193-820,America/Los_Angeles,AG-1F04,316.164
2019-02,0001,1-1-193-820,America/Los_Angeles,AG-1F04,333.312
2019-03,0001,1-1-193-820,America/Los_Angeles,AG-1F04,379.571
2019-04,0001,1-1-193-820,America/Los_Angeles,AG-1F04,434.966
2019-05,0001,1-1-193-820,America/Los_Angeles,AG-1F04,439.049
2019-06,0001,1-1-193-820,America/Los_Angeles,AG-1F04,434.418
2019-07,0001,1-1-193-820,America/Los_Angeles,AG-1F04,357.842
2019-08,0001,1-1-193-820,America/Los_Angeles,AG-1F04,365.7
2019-09,0001,1-1-193-820,America/Los_Angeles,AG-1F04,10.415
