month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-191-789,America/Los_Angeles,AG-4F52,219.922
2018-10,0001,1-1-191-789,America/Los_Angeles,AG-4F52,162.12037083333334
2018-11,0001,1-1-191-789,America/Los_Angeles,AG-4F52,98.697
2018-12,0001,1-1-191-789,America/Los_Angeles,AG-4F52,98.934
2019-01,0001,1-1-191-789,America/Los_Angeles,AG-4F52,127.54599999999999
2019-02,0001,1-1-191-789,America/Los_Angeles,AG-4F52,153.789
2019-03,0001,1-1-191-789,America/Los_Angeles,AG-4F52,155.25199999999998
2019-04,0001,1-1-191-789,America/Los_Angeles,AG-4F52,213.175
2019-05,0001,1-1-191-789,America/Los_Angeles,AG-4F52,203.739
2019-06,0001,1-1-191-789,America/Los_Angeles,AG-4F52,173.489
2019-07,0001,1-1-191-789,America/Los_Angeles,AG-4F52,168.569
2019-08,0001,1-1-191-789,America/Los_Angeles,AG-4F52,154.876
2019-09,0001,1-1-191-789,America/Los_Angeles,AG-4F52,5.742
