month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-179-797,America/Los_Angeles,AG-3F23,196.579
2018-10,0001,1-1-179-797,America/Los_Angeles,AG-3F23,319.9881438888889
2018-11,0001,1-1-179-797,America/Los_Angeles,AG-3F23,328.336
2018-12,0001,1-1-179-797,America/Los_Angeles,AG-3F23,341.16
2019-01,0001,1-1-179-797,America/Los_Angeles,AG-3F23,350.298
2019-02,0001,1-1-179-797,America/Los_Angeles,AG-3F23,441.798
2019-03,0001,1-1-179-797,America/Los_Angeles,AG-3F23,241.231
2019-04,0001,1-1-179-797,America/Los_Angeles,AG-3F23,317.971
2019-05,0001,1-1-179-797,America/Los_Angeles,AG-3F23,343.4
2019-06,0001,1-1-179-797,America/Los_Angeles,AG-3F23,220.668
2019-07,0001,1-1-179-797,America/Los_Angeles,AG-3F23,257.951
2019-08,0001,1-1-179-797,America/Los_Angeles,AG-3F23,148.999
