month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-178-824,America/Los_Angeles,AG-1F07,221.17399999999998
2018-10,0001,1-1-178-824,America/Los_Angeles,AG-1F07,525.2684702777777
2018-11,0001,1-1-178-824,America/Los_Angeles,AG-1F07,397.953
2018-12,0001,1-1-178-824,America/Los_Angeles,AG-1F07,356.695
2019-01,0001,1-1-178-824,America/Los_Angeles,AG-1F07,348.166
2019-02,0001,1-1-178-824,America/Los_Angeles,AG-1F07,441.25
2019-03,0001,1-1-178-824,America/Los_Angeles,AG-1F07,419.374
2019-04,0001,1-1-178-824,America/Los_Angeles,AG-1F07,435.347
2019-05,0001,1-1-178-824,America/Los_Angeles,AG-1F07,443.896
2019-06,0001,1-1-178-824,America/Los_Angeles,AG-1F07,307.598
2019-07,0001,1-1-178-824,America/Los_Angeles,AG-1F07,559.5409999999999
2019-08,0001,1-1-178-824,America/Los_Angeles,AG-1F07,508.521
2019-09,0001,1-1-178-824,America/Los_Angeles,AG-1F07,6.022
