month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-191-782,America/Los_Angeles,AG-4F50,224.653
2018-10,0001,1-1-191-782,America/Los_Angeles,AG-4F50,316.0767613888889
2018-11,0001,1-1-191-782,America/Los_Angeles,AG-4F50,183.46
2018-12,0001,1-1-191-782,America/Los_Angeles,AG-4F50,193.661
2019-01,0001,1-1-191-782,America/Los_Angeles,AG-4F50,240.763
2019-02,0001,1-1-191-782,America/Los_Angeles,AG-4F50,208.834
2019-03,0001,1-1-191-782,America/Los_Angeles,AG-4F50,357.006
2019-04,0001,1-1-191-782,America/Los_Angeles,AG-4F50,272.848
2019-05,0001,1-1-191-782,America/Los_Angeles,AG-4F50,397.525
2019-06,0001,1-1-191-782,America/Los_Angeles,AG-4F50,436.287
2019-07,0001,1-1-191-782,America/Los_Angeles,AG-4F50,387.017
2019-08,0001,1-1-191-782,America/Los_Angeles,AG-4F50,425.159
