month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-193-825,America/Los_Angeles,AG-1F01,133.753
2018-10,0001,1-1-193-825,America/Los_Angeles,AG-1F01,366.2438647222222
2018-11,0001,1-1-193-825,America/Los_Angeles,AG-1F01,265.152
2018-12,0001,1-1-193-825,America/Los_Angeles,AG-1F01,341.552
2019-01,0001,1-1-193-825,America/Los_Angeles,AG-1F01,364.73
2019-02,0001,1-1-193-825,America/Los_Angeles,AG-1F01,620.597
2019-03,0001,1-1-193-825,America/Los_Angeles,AG-1F01,879.559
2019-04,0001,1-1-193-825,America/Los_Angeles,AG-1F01,634.322
2019-05,0001,1-1-193-825,America/Los_Angeles,AG-1F01,762.831
2019-06,0001,1-1-193-825,America/Los_Angeles,AG-1F01,504.354
2019-07,0001,1-1-193-825,America/Los_Angeles,AG-1F01,454.189
2019-08,0001,1-1-193-825,America/Los_Angeles,AG-1F01,441.015
2019-09,0001,1-1-193-825,America/Los_Angeles,AG-1F01,7.04
