month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-179-801,America/Los_Angeles,AG-3F21,260.61
2018-10,0001,1-1-179-801,America/Los_Angeles,AG-3F21,370.639095
2018-11,0001,1-1-179-801,America/Los_Angeles,AG-3F21,401.176
2018-12,0001,1-1-179-801,America/Los_Angeles,AG-3F21,433.113
2019-01,0001,1-1-179-801,America/Los_Angeles,AG-3F21,578.531
2019-02,0001,1-1-179-801,America/Los_Angeles,AG-3F21,464.917
2019-03,0001,1-1-179-801,America/Los_Angeles,AG-3F21,546.784
2019-04,0001,1-1-179-801,America/Los_Angeles,AG-3F21,514.403
2019-05,0001,1-1-179-801,America/Los_Angeles,AG-3F21,426.351
2019-06,0001,1-1-179-801,America/Los_Angeles,AG-3F21,321.283
2019-07,0001,1-1-179-801,America/Los_Angeles,AG-3F21,456.1
2019-08,0001,1-1-179-801,America/Los_Angeles,AG-3F21,543.892855
