month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-191-785,America/Los_Angeles,AG-4F48,121.877
2018-10,0001,1-1-191-785,America/Los_Angeles,AG-4F48,158.82510472222222
2018-11,0001,1-1-191-785,America/Los_Angeles,AG-4F48,152.551
2018-12,0001,1-1-191-785,America/Los_Angeles,AG-4F48,173.874
2019-01,0001,1-1-191-785,America/Los_Angeles,AG-4F48,153.076
2019-02,0001,1-1-191-785,America/Los_Angeles,AG-4F48,153.235
2019-03,0001,1-1-191-785,America/Los_Angeles,AG-4F48,133.929
2019-04,0001,1-1-191-785,America/Los_Angeles,AG-4F48,192.494
2019-05,0001,1-1-191-785,America/Los_Angeles,AG-4F48,189.394
2019-06,0001,1-1-191-785,America/Los_Angeles,AG-4F48,206.551
2019-07,0001,1-1-191-785,America/Los_Angeles,AG-4F48,165.54500000000002
2019-08,0001,1-1-191-785,America/Los_Angeles,AG-4F48,179.979
