month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-193-819,America/Los_Angeles,AG-1F06,212.019
2018-10,0001,1-1-193-819,America/Los_Angeles,AG-1F06,395.7622508333333
2018-11,0001,1-1-193-819,America/Los_Angeles,AG-1F06,330.733
2018-12,0001,1-1-193-819,America/Los_Angeles,AG-1F06,372.992
2019-01,0001,1-1-193-819,America/Los_Angeles,AG-1F06,380.243
2019-02,0001,1-1-193-819,America/Los_Angeles,AG-1F06,431.454
2019-03,0001,1-1-193-819,America/Los_Angeles,AG-1F06,425.504
2019-04,0001,1-1-193-819,America/Los_Angeles,AG-1F06,538.085
2019-05,0001,1-1-193-819,America/Los_Angeles,AG-1F06,564.796
2019-06,0001,1-1-193-819,America/Los_Angeles,AG-1F06,481.7897477777778
2019-07,0001,1-1-193-819,America/Los_Angeles,AG-1F06,543.916
2019-08,0001,1-1-193-819,America/Los_Angeles,AG-1F06,526.2415580555555
2019-09,0001,1-1-193-819,America/Los_Angeles,AG-1F06,24.267000000000003
