month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-191-793,America/Los_Angeles,AG-4F38,167.758
2018-10,0001,1-1-191-793,America/Los_Angeles,AG-4F38,320.7011775
2018-11,0001,1-1-191-793,America/Los_Angeles,AG-4F38,394.805
2018-12,0001,1-1-191-793,America/Los_Angeles,AG-4F38,282.596
2019-01,0001,1-1-191-793,America/Los_Angeles,AG-4F38,423.159
2019-02,0001,1-1-191-793,America/Los_Angeles,AG-4F38,356.7
2019-03,0001,1-1-191-793,America/Los_Angeles,AG-4F38,357.669
2019-04,0001,1-1-191-793,America/Los_Angeles,AG-4F38,398.438
2019-05,0001,1-1-191-793,America/Los_Angeles,AG-4F38,457.18899999999996
2019-06,0001,1-1-191-793,America/Los_Angeles,AG-4F38,346.336
2019-07,0001,1-1-191-793,America/Los_Angeles,AG-4F38,497.738
2019-08,0001,1-1-191-793,America/Los_Angeles,AG-4F38,432.2712863888889
