month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-179-788,America/Los_Angeles,AG-3F22,141.426
2018-10,0001,1-1-179-788,America/Los_Angeles,AG-3F22,301.698
2018-11,0001,1-1-179-788,America/Los_Angeles,AG-3F22,205.655
2018-12,0001,1-1-179-788,America/Los_Angeles,AG-3F22,231.418
2019-01,0001,1-1-179-788,America/Los_Angeles,AG-3F22,337.106
2019-02,0001,1-1-179-788,America/Los_Angeles,AG-3F22,338.87
2019-03,0001,1-1-179-788,America/Los_Angeles,AG-3F22,343.196
2019-04,0001,1-1-179-788,America/Los_Angeles,AG-3F22,503.549
2019-05,0001,1-1-179-788,America/Los_Angeles,AG-3F22,434.577
2019-06,0001,1-1-179-788,America/Los_Angeles,AG-3F22,315.831
2019-07,0001,1-1-179-788,America/Los_Angeles,AG-3F22,349.789
2019-08,0001,1-1-179-788,America/Los_Angeles,AG-3F22,372.969
