month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-191-808,America/Los_Angeles,AG-4F35,173.131
2018-10,0001,1-1-191-808,America/Los_Angeles,AG-4F35,338.07735916666667
2018-11,0001,1-1-191-808,America/Los_Angeles,AG-4F35,187.762
2018-12,0001,1-1-191-808,America/Los_Angeles,AG-4F35,187.794
2019-01,0001,1-1-191-808,America/Los_Angeles,AG-4F35,282.86199999999997
2019-02,0001,1-1-191-808,America/Los_Angeles,AG-4F35,245.887
2019-03,0001,1-1-191-808,America/Los_Angeles,AG-4F35,336.319
2019-04,0001,1-1-191-808,America/Los_Angeles,AG-4F35,251.475
2019-05,0001,1-1-191-808,America/Los_Angeles,AG-4F35,280.01800000000003
2019-06,0001,1-1-191-808,America/Los_Angeles,AG-4F35,218.564
2019-07,0001,1-1-191-808,America/Los_Angeles,AG-4F35,231.17250805555557
2019-08,0001,1-1-191-808,America/Los_Angeles,AG-4F35,285.51017444444443
