month,siteID,stationID,timezone,spaceID,kWhDelivered
2018-09,0001,1-1-191-812,America/Los_Angeles,AG-4F46,236.487
2018-10,0001,1-1-191-812,America/Los_Angeles,AG-4F46,315.8910472222222
2018-11,0001,1-1-191-812,America/Los_Angeles,AG-4F46,330.383
2018-12,0001,1-1-191-812,America/Los_Angeles,AG-4F46,224.90699999999998
2019-01,0001,1-1-191-812,America/Los_Angeles,AG-4F46,205.993
2019-02,0001,1-1-191-812,America/Los_Angeles,AG-4F46,320.56
2019-03,0001,1-1-191-812,America/Los_Angeles,AG-4F46,322.8
2019-04,0001,1-1-191-812,America/Los_Angeles,AG-4F46,438.623
2019-05,0001,1-1-191-812,America/Los_Angeles,AG-4F46,376.725
2019-06,0001,1-1-191-812,America/Los_Angeles,AG-4F46,440.342
2019-07,0001,1-1-191-812,America/Los_Angeles,AG-4F46,514.87095
2019-08,0001,1-1-191-812,America/Los_Angeles,AG-4F46,467.089
